Feature1,Feature2,Feature3,Feature4,Feature5,Date,Bank_Name,Class,Age,Age_Group,Transaction_ID,Amount,Status
933.9513386,203.4130022,146.8941639,855.8229071,680.9172126,25-11-2021,Bank D,1,45,45-54,C1C2F24VEG6C1326,895,Pending
186.5784993,269.3597007,800.6639415,453.86862,670.5405065,08-06-2020,Bank E,0,45,45-54,OP4VEE1ZUF62CGRK,969,Pending
318.3520221,381.2299528,990.7125586,247.6170872,506.456377,29-03-2022,Bank C,0,70,65+,PGPSODJI4IY7GRBZ,266,Success
844.4023432,239.2232137,415.2137567,615.0912874,481.1881515,19-09-2023,Bank A,0,69,65+,RXNXSS7ZJHWBHAGD,773,Success
459.5022666,362.5097313,586.6463278,624.3726979,653.2895409,20-06-2022,Bank A,0,69,65+,46838SWBSTA2BBTH,780,Pending
70.36810791,631.0341757,953.2371788,540.9862355,715.2670825,14-01-2022,Bank D,0,42,35-44,6P9DJ6L3LI2DKCCI,328,Failed
556.7323078,854.7406186,929.5830946,184.2198993,436.8600366,25-12-2023,Bank E,0,74,65+,PPBOPOZFZD5GQYOI,438,Pending
392.3821009,405.2151233,125.5241812,813.615726,35.76624301,31-07-2020,Bank A,0,26,25-34,GPDL3KIPI8HJMLWE,617,Failed
528.2266077,661.878388,207.4694381,905.8501921,838.549207,12-11-2020,Bank A,0,28,25-34,7FXOVQ4U51S6PR2Z,706,Failed
471.0837295,411.1489323,236.5679252,729.9932246,131.7437996,10-07-2020,Bank C,0,54,45-54,MZHHNGG9JKKJQTOJ,264,Pending
680.2377538,842.4569861,228.4715759,866.4274029,33.32319944,17-05-2023,Bank B,0,60,55-64,6CC5DLUROUVITWYG,929,Failed
912.7873854,118.3622279,645.7591779,250.0824689,836.5523912,09-10-2021,Bank D,0,62,55-64,IASVDKO4PUMECLNF,463,Success
512.3003609,135.2411912,570.9915713,407.8826102,661.4478166,07-10-2020,Bank D,0,38,35-44,L0RYC7DSOOUS0RWZ,504,Success
881.9032848,409.3891312,289.8806795,14.51509453,574.8390379,06-03-2021,Bank B,0,19,18-24,3X5CA5E4Q76412VJ,818,Success
402.2747674,374.649219,182.9353213,430.0553452,984.4419536,17-11-2021,Bank A,0,71,65+,5NOUOMZ73LHEQPMA,557,Pending
297.7541537,599.7044134,776.4868813,749.1578232,328.7742875,02-07-2023,Bank C,0,51,45-54,Q9OL21PUX9HFXDYI,992,Failed
610.8600835,871.2646853,15.44742773,435.7343568,224.2734182,29-04-2023,Bank C,0,59,55-64,UPLAZWANVJ1SHCU8,638,Pending
388.6322904,415.989608,746.6709648,93.8218724,512.5839031,25-09-2022,Bank D,0,30,25-34,UPEL5A9GTK6ZMUCJ,139,Success
564.1947918,494.1576036,731.8732531,383.7912559,944.9670636,27-12-2023,Bank C,0,22,18-24,D51ZON9Z0O88OFL7,594,Success
481.8034425,571.2139096,825.5308233,275.2361059,75.20202876,16-09-2022,Bank B,0,28,25-34,2WF2X6P4VHC8M82Y,714,Failed
707.7839784,483.0118555,896.504251,982.6800487,399.1093506,22-07-2023,Bank A,0,46,45-54,64EH7XIHR7SEUJYX,434,Failed
415.4390163,407.9626022,324.5541097,781.6870978,758.9957625,10-03-2023,Bank B,0,64,55-64,UXEWH41M1RKK3UV3,214,Failed
478.6448706,44.66121638,309.5593015,292.3030466,811.0872462,03-10-2022,Bank E,1,45,45-54,FBOCRBTH2K2WWR61,975,Pending
87.57557342,805.675379,669.1836522,732.4414591,432.2131876,05-02-2023,Bank D,0,45,45-54,ZLH8E2GDZ46SRHI8,239,Failed
679.725796,609.0289447,768.9801952,446.7698345,472.8256249,08-06-2022,Bank C,0,22,18-24,7DN74CMBI5GRJ00I,459,Success
643.5762227,108.0774937,436.2444484,971.9508453,37.55232006,09-07-2019,Bank E,0,37,35-44,ICEBYCDU7RWWP60P,698,Success
316.0047229,314.1098191,633.4641192,105.8003594,628.5440309,02-06-2022,Bank C,0,54,45-54,JPO0VIOCW08CSY8U,657,Failed
95.04024065,94.95364742,728.1833572,324.1351738,977.4229477,09-11-2022,Bank A,0,56,55-64,CHWMZELHXUGVR7AC,405,Failed
37.35293644,445.1066637,113.1359377,351.3789668,998.2224506,01-11-2022,Bank A,0,27,25-34,8BCBHDL6DODW17OR,588,Pending
888.8425117,48.32440886,563.2558438,647.8223048,209.534624,30-07-2022,Bank A,0,49,45-54,7MZ7IFN1QZEK4UYF,610,Pending
145.1055734,904.3811347,968.8164415,991.8928573,789.7617737,24-09-2020,Bank C,0,46,45-54,DG5VNLNMRKUIK7TL,120,Success
663.5020694,345.7302522,171.3983123,78.98059937,693.2974686,19-09-2020,Bank E,1,19,18-24,R6OJ5DNJSHDR81MQ,648,Failed
784.7234152,826.4536525,913.7650033,879.9295636,999.7412723,30-08-2021,Bank A,0,18,18-24,W5NHVC5BRQH8ZH1F,350,Success
244.064011,763.3076152,586.4595124,261.2451325,981.9053223,04-11-2023,Bank E,0,37,35-44,64KNVQ20L4O4DJA9,927,Failed
897.8981048,128.5156684,26.15834232,688.3307623,604.1306289,06-07-2022,Bank C,0,72,65+,52ALFFYQ5XSFRKR2,981,Failed
935.8156241,234.0052872,84.38794789,259.2153338,18.92764051,14-10-2022,Bank E,0,18,18-24,2XZTKDSRH1CE6MV5,760,Pending
35.89275119,914.8578059,352.0165825,410.809001,18.37165454,10-12-2020,Bank C,0,21,18-24,J4A09NMYGLOJ6DAW,650,Failed
270.5217802,804.7259837,615.4909597,753.7806011,447.2137408,19-01-2023,Bank C,0,32,25-34,XQ1Q3FN5HPG4V0TO,901,Success
309.7292218,482.8100933,323.0710684,838.9710967,297.6737156,05-12-2022,Bank D,0,64,55-64,9YOMJWZHQ2HC2TY5,887,Success
659.7636405,136.9822223,686.8664937,913.2997116,608.5831546,10-10-2020,Bank C,0,47,45-54,3DISDJUMDBXCQNF9,277,Success
559.85538,961.118268,627.3965553,259.5504333,292.3910238,14-11-2019,Bank C,0,23,18-24,WWUFNXN25OM61XHS,973,Failed
705.3066425,735.4365939,303.4962318,345.3439779,991.0565087,28-08-2023,Bank B,0,55,55-64,20RWI5JT0CPEEP6K,689,Pending
101.9525496,404.6450284,62.4475312,821.078362,92.34583895,02-06-2022,Bank A,0,18,18-24,WKTKAFY70MRNFTQL,740,Failed
674.0073565,56.483424,672.8550378,843.0369469,398.8215269,11-06-2022,Bank D,0,24,18-24,A51F9HPUN5PCRTC9,987,Failed
522.1264934,401.541738,300.4887586,803.2634006,272.0025737,14-11-2020,Bank D,0,79,65+,SCXOLBRMV7UFMA0I,171,Success
722.9434244,206.1970793,249.8537961,336.4611626,589.1563774,25-10-2020,Bank D,0,22,18-24,XRWK8XIPYFPOXSFS,811,Failed
454.4223192,745.1448098,213.5673003,10.67228785,776.5574718,29-10-2022,Bank B,0,71,65+,409SJYOTZQOTFRC1,344,Pending
821.6493339,59.48016311,610.9075222,378.2067839,793.8956552,23-08-2023,Bank C,0,66,65+,7VZ0RUSSCH1LVGHI,329,Pending
874.4145542,851.0037668,777.2042474,269.0522287,811.8896436,20-06-2023,Bank A,0,24,18-24,XIY4DYQMHN6XVR84,557,Success
533.4784759,52.75661483,456.9388499,942.157917,887.8593497,04-02-2023,Bank E,0,53,45-54,CYRTGI59MARO40SV,600,Failed
102.264281,744.1266857,805.792866,271.3881882,471.6085707,10-06-2022,Bank C,0,20,18-24,RSCV2PHS8A3KX44R,578,Pending
710.9879415,439.0414888,112.7969189,705.8824447,911.6386897,12-09-2023,Bank B,0,29,25-34,BD0Y277S5WCPP4HH,79,Pending
652.4847284,773.8007486,358.3625357,183.1982451,642.7736616,10-02-2022,Bank C,0,76,65+,FYCSQ7LE809ISLTB,122,Pending
327.7712058,860.073519,122.62805,433.4636997,396.7276005,01-03-2023,Bank C,0,78,65+,WCTHA3G57C9ZF0WB,489,Pending
938.0538536,153.1348006,9.846825012,238.0852128,820.2768598,17-03-2020,Bank B,0,32,25-34,CX2LIGALA1N1NNSI,864,Pending
209.321816,240.8780637,129.8988045,715.4362033,69.17419051,17-07-2020,Bank D,0,37,35-44,R76S998DBVUMCW2B,683,Failed
331.2083023,282.4987266,555.1597298,730.416265,532.8764347,15-07-2022,Bank D,0,58,55-64,AWV4ME5EL39P2IWP,544,Pending
931.025993,951.4426389,361.4653285,777.6803763,738.8013833,14-03-2023,Bank A,0,38,35-44,SGOFOMD9G705G5BA,487,Success
892.9645917,447.9436402,530.4731872,415.7743136,850.3769193,10-11-2022,Bank A,0,49,45-54,J29A3P6QPF3AZGE9,507,Success
229.7023154,239.7090782,372.6051036,230.3428321,561.0068364,11-11-2022,Bank D,0,29,25-34,1P05JUDKLWIE0G5Z,20,Pending
134.4901065,320.1862194,913.4446985,409.2254802,748.2337165,10-02-2022,Bank E,0,54,45-54,ABZX2OYQVKYZGLYZ,143,Success
113.4621917,247.5645081,807.3456212,762.9929363,386.1559186,25-06-2023,Bank C,0,57,55-64,8IB98OSE94MGR2OA,863,Success
954.396902,910.6430158,962.3007491,427.9146902,197.4735837,07-07-2023,Bank E,0,64,55-64,VATW8ZCIRYOT653T,263,Failed
626.6586391,684.7731583,125.4417845,786.4830343,18.06021976,09-08-2021,Bank C,0,24,18-24,DBYB4WB27XSXW6KS,762,Success
482.7283875,331.0162595,740.3030599,312.7607274,826.8071128,09-01-2022,Bank D,0,68,65+,9RX27HTEMH51H9P9,608,Failed
594.9534888,793.8933618,989.3406378,679.1583457,984.9503164,29-11-2020,Bank A,0,62,55-64,KHB8JMDHNADJBQFI,820,Failed
28.83632692,338.1399885,107.8532646,262.3049314,838.8878991,23-04-2019,Bank A,0,48,45-54,XGOWXMRQZUQVB043,353,Success
32.32326533,520.1829357,567.1287075,561.1511467,475.2970738,02-01-2019,Bank E,0,18,18-24,E76CEA4MNC62O83Y,311,Failed
790.6029648,133.5430895,310.5770156,615.7260534,690.9513663,03-10-2020,Bank A,0,77,65+,R27NE47S4PV2HK2Y,486,Success
404.1484318,875.3712633,415.4933967,402.7761343,36.20726149,08-08-2019,Bank D,0,28,25-34,HT6RKVP7PWXQ633W,937,Success
551.1413362,708.6808385,114.4381635,305.4327661,781.2569538,09-05-2023,Bank E,0,62,55-64,BZI979ZK58TQ6YQG,463,Failed
365.9194354,241.602462,672.2006636,196.7587777,895.6529196,04-05-2021,Bank C,0,51,45-54,7F9K1O0SFDB4T7DD,64,Failed
105.598396,706.5498023,499.5487013,869.9295624,126.195091,26-10-2023,Bank A,0,36,35-44,X10VDFHMPG82ACTV,960,Success
677.8949185,572.0546392,480.0901422,491.4072634,721.9769618,02-06-2022,Bank B,0,28,25-34,MDRWTOKXD72U3UFD,238,Success
937.7416549,91.25165912,19.50264761,805.7047925,108.1693876,20-01-2020,Bank A,0,50,45-54,X5SRQNXYXCMI2FSD,49,Pending
986.6967961,619.348249,650.8663953,198.8917029,240.3123103,27-11-2022,Bank C,0,50,45-54,HDT69BWU80GRPF3H,494,Success
659.3503031,909.7268379,982.3905545,198.0309466,134.1196227,20-07-2023,Bank E,0,25,25-34,RRUIY1TRH7EPHTQ3,552,Success
56.40135776,868.2970182,294.7148469,1.812033869,223.8180861,27-02-2022,Bank C,0,62,55-64,0QX3R9DECD5HKYQ4,683,Success
340.4410801,990.9861695,523.5415939,204.7139476,334.8183447,12-12-2021,Bank B,0,25,25-34,KL3CTERHSUPX3G7I,830,Failed
330.3076876,19.72574646,135.1830542,695.1964597,120.2509866,04-09-2023,Bank D,0,51,45-54,XFEGZI64NMHUTRA5,927,Failed
230.7342766,350.7372984,757.7349445,582.4009649,688.999985,30-12-2020,Bank A,0,57,55-64,ZEIMFMEP8S5RE08M,495,Success
567.0123254,683.5924252,2.842153664,930.8981444,110.9202309,23-08-2023,Bank E,0,44,35-44,80OWLMEMBWVHQUMD,86,Failed
406.249096,771.0383702,435.230718,946.8425517,467.5889485,30-09-2023,Bank D,0,46,45-54,KECP9MJPXCH6J84K,385,Pending
874.9394056,810.8281134,980.9863028,926.5477808,898.1238347,10-12-2022,Bank C,0,31,25-34,IC8EP9D50S9XUHJZ,575,Pending
731.6043405,366.9981473,106.1254186,688.6450523,978.6540813,04-09-2019,Bank E,0,51,45-54,UO8YM4FZDAQ9ULY4,519,Failed
726.6044373,928.7293693,804.304713,163.1146751,249.2037706,15-04-2021,Bank D,0,62,55-64,EDHM6XSPET29II81,137,Success
341.8656018,168.2604443,581.6513327,975.4505241,761.4588334,02-01-2023,Bank E,0,76,65+,K0L77L1TQVMP0Y40,520,Failed
423.3867491,4.50448098,313.2760111,526.7592877,324.2508739,22-07-2019,Bank B,0,54,45-54,JCPR93J74Z29HA2T,667,Success
111.034923,442.7649569,253.252817,909.2323765,101.7545285,22-04-2022,Bank B,0,18,18-24,48U4QGYD3PF0WABE,417,Failed
49.15262872,5.314169155,328.0696845,660.3868382,730.4137529,03-05-2019,Bank A,0,26,25-34,GYZT5SLDPET6YMLD,460,Success
453.2616834,684.3286505,359.9140362,667.80622,40.5959853,05-02-2020,Bank A,0,69,65+,CVW2UQDPO0TYQ7WJ,547,Failed
390.7529846,790.8496776,803.0060305,716.1487789,204.2386206,05-02-2021,Bank B,0,27,25-34,RCDW2KUGRHIU1EN1,560,Success
247.2051189,996.0887273,103.3780072,180.6626989,130.0262557,21-10-2019,Bank E,0,47,45-54,YX6O7I3IYQ75OHCD,637,Success
327.6549637,210.1758352,497.6879595,476.0207069,901.5056195,07-10-2019,Bank B,0,60,55-64,BNEDEUWHEEY6LEZ0,328,Pending
34.73994744,319.8795767,596.657892,604.8017618,480.126229,02-06-2021,Bank A,0,35,35-44,9PGH7TI6PF5JEZ4X,112,Failed
815.6655408,62.72217141,815.4877656,494.7542404,133.7606951,22-06-2023,Bank B,0,34,25-34,H1IOH2ES1E0N10V4,786,Success
885.7019135,649.2287795,163.5456868,33.6497234,141.1096483,17-07-2019,Bank B,0,23,18-24,2S3AL3LG0MFSPGHI,65,Pending
608.7979602,179.2962353,225.7630749,25.13972576,722.9306722,08-09-2021,Bank E,0,28,25-34,L6SSSFV1CDZKB8QC,921,Failed
810.3643998,796.8481768,127.5681514,903.3011274,672.2788295,15-03-2023,Bank D,0,41,35-44,6Q3ELXZYM7F8X8U7,269,Failed
897.5286224,447.1605045,436.9548611,784.5365187,93.29785548,21-01-2021,Bank A,0,53,45-54,DURANXD15ZTZRNST,25,Pending
520.8740366,836.3842356,830.1925631,956.1328563,698.2725935,24-05-2019,Bank E,0,50,45-54,QNIFZ3EG2DRP0B45,916,Failed
207.7706294,20.28031489,479.4157986,513.7038656,240.2625845,31-08-2020,Bank B,0,50,45-54,64ZGWQXCH83E2HMG,859,Pending
124.6974471,586.2081662,764.255674,993.1541036,758.3026172,09-05-2022,Bank B,0,71,65+,60CNQ7UY0RBA4WM2,470,Failed
793.6324143,616.4608782,985.922659,639.9563851,860.2532864,21-02-2022,Bank D,0,35,35-44,A2WPVOHSBF9R1LK8,679,Pending
945.7846462,929.8585005,381.4153438,78.66205831,171.8737025,06-07-2019,Bank A,0,22,18-24,QH21N0Z6W1NMITAH,266,Success
59.2233054,105.3969348,184.6512459,341.0943166,543.5396466,11-09-2022,Bank A,0,48,45-54,,,
711.6820594,210.9273361,672.5224042,704.2590745,558.6223369,08-04-2020,Bank C,0,33,25-34,,,
903.6178698,110.9948139,177.1214576,428.6648244,126.7127352,04-10-2022,Bank A,0,19,18-24,,,
566.2961437,398.4004666,284.5957945,169.989813,335.3382383,30-11-2023,Bank D,0,26,25-34,,,
607.9593508,575.7852109,163.6240002,124.9198107,26.67676261,21-10-2020,Bank C,0,19,18-24,,,
12.42559379,879.8104357,45.08885601,731.2211099,871.9850962,02-02-2021,Bank C,0,54,45-54,,,
98.05784856,436.3014238,962.3029832,834.1386605,489.7040319,12-08-2021,Bank B,0,37,35-44,,,
762.5711128,833.3776244,348.0269632,892.1529169,470.4733197,07-02-2020,Bank B,0,76,65+,,,
527.8073636,999.7076378,843.3029662,361.7700058,10.34559647,01-10-2022,Bank A,0,34,25-34,,,
626.1740738,703.9134261,650.8026901,967.8623512,862.9710273,15-03-2023,Bank C,0,75,65+,,,
448.8316932,62.85748747,476.0587695,689.24402,607.7098082,27-05-2019,Bank B,0,42,35-44,,,
538.1370677,468.818958,293.761873,277.3467617,500.2314789,17-03-2022,Bank D,0,36,35-44,,,
160.6031464,340.6854236,323.9792747,587.1328016,66.68230036,13-05-2021,Bank B,0,59,55-64,,,
829.6686803,562.3783804,670.8266808,703.0939038,291.4841368,01-10-2023,Bank B,0,25,25-34,,,
470.3715674,956.2459559,766.705238,969.5568752,746.2543451,03-05-2020,Bank C,0,69,65+,,,
175.6001397,64.53588384,577.6614367,357.8132797,275.4579101,17-07-2021,Bank C,0,28,25-34,,,
807.2109964,366.9932671,317.0009697,849.9875932,846.2873365,22-07-2023,Bank E,0,30,25-34,,,
356.3666378,832.498701,850.7784903,423.930535,66.47313021,04-07-2020,Bank D,0,30,25-34,,,
1.584644466,523.2924629,344.0754934,997.1318942,772.4109996,04-12-2019,Bank C,0,26,25-34,,,
761.2754564,955.2427683,887.7243979,318.1874795,165.9872216,21-05-2021,Bank A,0,22,18-24,,,
745.8922651,378.2738937,473.1726516,630.3977313,907.8726769,02-10-2020,Bank D,0,35,35-44,,,
419.0877537,783.3168902,268.3397913,697.9717909,1.579421078,08-12-2023,Bank D,0,57,55-64,,,
871.5072135,30.37957995,712.7537548,46.25818926,266.2456994,17-04-2020,Bank C,0,78,65+,,,
497.2024036,419.9386853,191.8361146,333.8149117,727.7063701,31-05-2019,Bank D,0,69,65+,,,
669.2570926,71.81458376,747.3158256,53.0458812,542.9263891,09-12-2022,Bank C,0,31,25-34,,,
260.062748,587.6901276,261.3283959,984.9579696,309.7281837,14-08-2022,Bank B,0,51,45-54,,,
241.9606357,278.4652909,896.4728573,636.2188287,730.6840974,23-06-2023,Bank E,1,39,35-44,,,
918.0105101,911.8724848,738.9458466,197.8244288,843.3733207,20-09-2019,Bank B,0,65,65+,,,
203.7760342,742.8988141,685.6030665,758.8888501,532.6856807,23-11-2023,Bank C,0,50,45-54,,,
638.7261822,953.3200804,101.0885942,308.8472748,611.3570131,24-05-2019,Bank C,0,41,35-44,,,
964.0541301,95.57444766,22.54922153,55.74959847,52.40568646,12-12-2019,Bank B,0,74,65+,,,
907.8158578,721.2579079,677.1063662,522.5728203,781.952617,15-09-2020,Bank A,0,72,65+,,,
155.6479928,391.9411898,490.0042508,110.4094977,419.5137093,13-10-2021,Bank A,0,46,45-54,,,
316.5017793,35.58214579,136.7354027,764.0368232,18.0379095,15-05-2023,Bank A,0,30,25-34,,,
934.2532991,86.42463245,799.2380942,898.6165409,941.1355849,30-05-2021,Bank C,0,74,65+,,,
867.4770235,287.5500394,333.0871313,426.5456986,139.2966894,02-01-2019,Bank D,0,67,65+,,,
22.27245507,869.1216143,554.1287162,608.7229422,926.9884748,15-06-2021,Bank C,0,44,35-44,,,
665.1201781,690.8535043,786.9686484,116.3484499,360.1621532,20-08-2022,Bank D,0,18,18-24,,,
968.2079277,922.9300781,884.0752963,452.0885103,857.1929536,11-09-2019,Bank B,0,24,18-24,,,
48.39588195,148.5174243,413.9676985,483.3920667,263.5071535,03-08-2023,Bank E,0,21,18-24,,,
356.4766708,162.776101,489.1340317,793.8432929,661.3603937,28-03-2020,Bank D,0,27,25-34,,,
107.7922474,487.5816034,697.6463828,529.8952966,391.6755965,26-11-2021,Bank A,0,57,55-64,,,
621.9144213,968.6386653,94.90790977,390.0160607,406.605853,29-03-2022,Bank C,0,52,45-54,,,
576.9673105,152.1746019,176.6430299,285.361386,955.8700433,11-10-2021,Bank B,0,72,65+,,,
734.1085812,661.6933017,816.9576874,127.5764689,859.3328197,09-01-2019,Bank A,0,56,55-64,,,
594.8327139,335.3290075,815.8552557,802.5645343,845.7085817,10-06-2022,Bank B,0,76,65+,,,
115.5179001,969.361245,959.6261538,357.4696455,65.89401821,27-01-2022,Bank E,0,75,65+,,,
167.0556695,992.8308254,563.0129432,356.6217988,288.2026939,10-08-2023,Bank C,0,74,65+,,,
256.9917353,664.1527651,419.3878315,965.4106994,683.8430306,26-03-2021,Bank C,0,33,25-34,,,
792.044591,292.7415486,79.18640911,487.8228374,314.5815465,27-07-2019,Bank E,0,44,35-44,,,
202.083165,952.6421308,443.9882143,174.708592,198.6506527,28-02-2022,Bank C,0,37,35-44,,,
280.7097425,999.3162682,268.0115005,328.8018046,659.328128,08-02-2020,Bank D,0,79,65+,,,
293.9613764,215.8042511,158.6371866,312.682665,105.9156896,01-06-2019,Bank B,0,27,25-34,,,
18.64658641,804.6416973,137.8949424,775.9768498,797.542479,23-02-2019,Bank A,0,62,55-64,,,
537.9195263,309.6819583,145.0327337,736.8051067,601.386986,17-02-2022,Bank E,0,79,65+,,,
655.4534565,8.669089845,927.5170157,66.29018745,366.8058851,24-08-2023,Bank D,0,50,45-54,,,
402.7116497,1.355524498,497.0893094,752.8089945,823.2686531,19-09-2020,Bank A,0,24,18-24,,,
879.3969933,487.7188683,630.6361905,79.5197133,488.0382243,09-08-2020,Bank A,0,59,55-64,,,
154.8157549,369.6431176,329.3053129,423.5405772,571.636618,07-07-2023,Bank E,0,61,55-64,,,
902.8766471,394.4846313,981.1311957,759.0280481,511.4810468,14-12-2022,Bank D,0,63,55-64,,,
644.0264371,102.2241711,844.5215313,582.3574551,986.0674802,16-12-2022,Bank A,0,39,35-44,,,
636.4287438,834.1115833,799.7627428,345.4611515,259.6106252,14-04-2019,Bank A,0,60,55-64,,,
430.4935834,467.2413444,240.0847019,894.5978734,542.5478623,11-09-2019,Bank D,0,34,25-34,,,
978.4443922,810.017778,555.7048604,947.0402781,504.8748151,04-06-2022,Bank C,0,26,25-34,,,
887.1065125,358.1447812,378.6423834,418.130683,546.6256459,09-02-2022,Bank A,0,75,65+,,,
553.4902702,496.3989217,306.0009736,927.2064648,588.5860973,24-05-2020,Bank B,0,57,55-64,,,
407.7392162,651.1769607,767.9667578,960.7280882,499.5491623,05-02-2023,Bank D,0,27,25-34,,,
112.0985104,440.7658014,478.9705615,896.9940782,394.8007685,09-04-2019,Bank A,0,53,45-54,,,
953.3242649,485.1319077,973.780501,8.198321131,898.8153748,02-06-2019,Bank E,0,48,45-54,,,
931.1204519,961.0209358,13.07653417,171.7008366,653.7645031,02-07-2021,Bank B,0,48,45-54,,,
25.47269174,63.60899618,221.0788737,512.4397687,545.9025593,27-05-2021,Bank A,0,22,18-24,,,
34.26112279,170.3672508,499.7056733,593.9406209,148.4016965,04-12-2019,Bank B,0,73,65+,,,
398.8414119,904.4014365,998.899287,987.2144548,881.6745103,26-09-2023,Bank B,0,35,35-44,,,
394.6600879,686.5742921,416.5922278,648.5270268,309.432471,01-04-2021,Bank C,0,23,18-24,,,
606.2022536,523.7584966,24.48026581,790.7029037,11.89783225,01-04-2022,Bank B,0,59,55-64,,,
293.1559423,5.924065454,376.2014133,63.16052816,913.5109668,10-10-2023,Bank C,0,67,65+,,,
415.6792952,459.4957749,349.8502361,627.5061542,784.4081166,14-08-2021,Bank D,0,45,45-54,,,
648.146743,748.2071184,905.9736635,863.5465317,674.0584528,01-09-2023,Bank C,0,60,55-64,,,
214.6379629,637.702851,506.0830957,717.219231,832.9316484,10-06-2019,Bank E,0,41,35-44,,,
742.7214972,846.56117,63.86637334,31.62003824,258.5005677,23-05-2023,Bank A,0,22,18-24,,,
900.6660841,823.659251,682.7272978,700.7586674,726.6704693,11-03-2021,Bank D,0,45,45-54,,,
942.6027005,832.1911523,623.390387,665.7154353,213.7402621,02-02-2020,Bank D,0,75,65+,,,
657.3188252,424.6790124,152.9618706,806.4028192,510.2470998,24-07-2022,Bank E,0,20,18-24,,,
977.4250417,281.6793545,480.6701123,447.9954547,120.7795224,26-03-2021,Bank C,0,35,35-44,,,
426.1152788,287.5534564,160.3204714,282.155584,233.2516913,08-03-2023,Bank A,1,21,18-24,,,
734.073531,30.77517826,617.4627479,760.661342,480.7234565,16-11-2022,Bank C,0,57,55-64,,,
931.56498,707.8806952,747.9236513,196.9334874,777.2955758,04-03-2022,Bank B,1,66,65+,,,
832.0947361,361.2663884,213.363068,385.0506792,739.607969,03-05-2022,Bank C,0,59,55-64,,,
417.6390059,736.6518752,113.564541,806.0117105,253.2074816,05-02-2020,Bank D,0,49,45-54,,,
248.9289877,590.3809652,70.11804575,26.29772668,261.0286653,01-10-2020,Bank A,1,49,45-54,,,
538.0675507,907.6163862,846.4351763,490.4464599,37.05199369,22-11-2021,Bank C,1,36,35-44,,,
535.2527346,704.7955999,339.1645325,111.0633033,278.5679532,18-11-2020,Bank A,0,46,45-54,,,
771.5888645,351.2438323,811.9814907,319.5214518,163.5550384,04-04-2020,Bank A,0,50,45-54,,,
435.8483595,452.2745123,16.10821855,117.0450727,184.9260188,12-08-2021,Bank B,0,19,18-24,,,
113.5873174,341.5260754,964.6228556,509.2225383,627.5560239,14-04-2020,Bank B,0,75,65+,,,
356.3864785,323.4877616,23.14677192,500.3336557,483.6090068,30-10-2022,Bank D,0,28,25-34,,,
157.8307262,764.3240002,492.6743303,338.9939702,146.908909,11-11-2021,Bank E,0,64,55-64,,,
552.160827,752.8170261,281.9993527,218.7943516,521.9349641,19-01-2021,Bank A,0,72,65+,,,
155.3433025,666.6133866,605.3436279,87.08204959,36.52037938,21-08-2023,Bank E,0,50,45-54,,,
620.2886526,294.293774,86.44575317,759.428705,314.044003,07-02-2019,Bank D,1,58,55-64,,,
459.5995496,236.8129275,627.3170784,301.4884154,968.0209612,18-08-2019,Bank A,0,57,55-64,,,
702.9475486,136.7222764,416.6948397,385.4210997,534.2471107,20-10-2022,Bank A,0,18,18-24,,,
841.9306745,583.4220152,61.5566776,655.4156968,8.265297946,16-07-2020,Bank E,0,59,55-64,,,
779.9604605,666.6360724,308.7856584,292.4418046,798.2729965,13-03-2020,Bank C,0,34,25-34,,,
783.3366919,352.3023544,298.9477281,559.8247889,8.365659984,05-12-2023,Bank B,0,67,65+,,,
